subj_id,category,RT
S018,ingroup,914.5577327522167
S018,ingroup,353.88743184569324
S018,ingroup,709.7172894519157
S018,ingroup,568.1669159480225
S018,ingroup,838.5571195429399
S018,ingroup,287.4907025441038
S018,outgroup,369.3155282852987
S018,outgroup,281.33684078670143
S018,outgroup,793.0609431327459
S018,outgroup,614.3973758424622
S018,outgroup,914.8735252213071
S018,outgroup,869.0638250405112
S018,outgroup,493.4430518098253
S018,outgroup,684.7747844624271
S018,outgroup,505.55418406986394
S018,outgroup,565.6187781778663
S018,outgroup,1253.3421143981177
S018,outgroup,344.6866591044323
S018,outgroup,745.1170970331137
S018,outgroup,870.0587802325047
S018,outgroup,145.59888287994806
S018,outgroup,888.67113023063
S018,outgroup,273.59563510143465
S018,outgroup,136.76957984894403
S018,outgroup,522.4100028780174
S018,outgroup,467.59169500921524
S018,outgroup,762.371532099723
S018,outgroup,616.9381769028579
S018,outgroup,657.9478999294506
S018,outgroup,627.043789125047
S018,outgroup,954.9904973283558
S019,ingroup,570.546899839613
S019,ingroup,702.3418072981028
S019,ingroup,588.0610832835094
S019,ingroup,631.9648977349239
S019,ingroup,835.885961602926
S019,ingroup,323.9985207726525
S019,ingroup,626.2075784986193
S019,ingroup,476.10853195819834
S019,ingroup,475.6455104202455
S019,ingroup,468.0100544550537
S019,ingroup,381.4312977423312
S019,ingroup,781.6665284754164
S019,ingroup,769.8495565938541
S019,ingroup,719.667773291639
S019,ingroup,481.22962896623096
S019,ingroup,594.2677105968626
S019,ingroup,521.0407599724065
S019,ingroup,825.1047640386585
S019,ingroup,988.2428794910965
S019,ingroup,623.2586198933375
S019,ingroup,792.9263649343952
S019,ingroup,424.27100031956417
S019,ingroup,779.6781908088047
S019,ingroup,635.4780550509041
S019,ingroup,412.19223526961855
S019,outgroup,770.6833829985662
S019,outgroup,708.7609868733437
S019,outgroup,971.484494223117
S019,outgroup,443.8759291381267
S019,outgroup,544.7351538834414
S019,outgroup,758.8670926175464
S019,outgroup,923.8538767110185
S019,outgroup,633.760659932204
S019,outgroup,652.7544518548173
S019,outgroup,386.00235148155764
S019,outgroup,863.4691632984728
S019,outgroup,626.6756114524544
S019,outgroup,234.5913418646332
S019,outgroup,477.2859453182608
S019,outgroup,958.4261099042853
S019,outgroup,1005.7364014760833
S019,outgroup,744.1466223166772
S019,outgroup,582.6626755978633
S019,outgroup,352.24950794314157
S019,outgroup,975.9402691308348
S019,outgroup,973.9827431426683
S019,outgroup,930.7261062653109
S019,outgroup,344.18290280366
S019,outgroup,683.8070717620828
S019,outgroup,721.0717067181452
S020,ingroup,690.429231424021
S020,ingroup,835.965762987033
S020,ingroup,421.3933214439453
S020,ingroup,965.3598218318224
S020,ingroup,420.79300781692854
S020,ingroup,692.2883731904963
S020,ingroup,827.2082553821011
S020,ingroup,587.548253568686
S020,ingroup,693.1592308910662
S020,ingroup,636.3030470743807
S020,ingroup,809.9892967215908
S020,ingroup,1275.861712810024
S020,ingroup,814.7195363178372
S020,ingroup,1030.7148579949244
S020,ingroup,382.48216757488404
S020,ingroup,337.83242497185586
S020,ingroup,643.9526769647871
S020,ingroup,740.858113911417
S020,ingroup,594.3054032511258
S020,ingroup,637.0121866944446
S020,ingroup,766.4722598687141
S020,ingroup,799.450713278002
S020,ingroup,605.5926029353395
S020,ingroup,697.4677113889236
S020,ingroup,931.3207730011827
S020,outgroup,674.5448251571934
S020,outgroup,887.9872818931165
S020,outgroup,714.3778114975601
S020,outgroup,656.0800512200307
S020,outgroup,900.5338001461589
S020,outgroup,1339.0582234649007
S020,outgroup,1226.9141216460812
S020,outgroup,906.1803346297205
S020,outgroup,954.8662809343236
S020,outgroup,768.3341259394517
S020,outgroup,890.7437531332637
S020,outgroup,644.8882158284457
S020,outgroup,910.35983971941
S020,outgroup,803.0216343401767
S020,outgroup,1086.5794966224328
S020,outgroup,1075.0209905043957
S020,outgroup,817.2603543065277
S020,outgroup,471.7267995993284
S020,outgroup,499.1300365289848
S020,outgroup,656.4364174194155
S020,outgroup,719.9528035969843
S020,outgroup,411.22914975053413
S020,outgroup,981.3575534510614
S020,outgroup,1050.6870893043963
S020,outgroup,710.7378849389861
S021,ingroup,513.240808387005
S021,ingroup,361.26964865372855
S021,ingroup,889.4065848004539
S021,ingroup,966.910777087495
S021,ingroup,822.0684289582586
S021,ingroup,843.5606901885385
S021,ingroup,727.2907408735034
S021,ingroup,-60.436283105144014
S021,ingroup,745.0837372779429
S021,ingroup,415.1140683057621
S021,ingroup,519.2179692190927
S021,ingroup,947.8337069184565
S021,ingroup,602.2752989642164
S021,ingroup,1103.80177452155
S021,ingroup,916.5168882024687
S021,ingroup,502.13103593269426
S021,ingroup,890.9786034035194
S021,ingroup,707.0740793218189
S021,ingroup,1215.4664706971907
S021,ingroup,513.2395325307735
S021,ingroup,728.4750995341934
S021,ingroup,546.9729789989121
S021,ingroup,398.1565534912982
S021,ingroup,511.4243276534605
S021,ingroup,446.1682587980186
S021,outgroup,762.2259447217752
S021,outgroup,887.5355827169777
S021,outgroup,361.14802224426256
S021,outgroup,873.0089421834105
S021,outgroup,808.2898855072011
S021,outgroup,670.5689246736142
S021,outgroup,787.8063555547384
S021,outgroup,640.1485495758546
S021,outgroup,919.3195465251688
S021,outgroup,888.6922752754213
S021,outgroup,539.1218587072949
S021,outgroup,560.8413053885303
S021,outgroup,605.6186276558956
S021,outgroup,493.11862309751984
S021,outgroup,1001.5094464693524
S021,outgroup,683.5473171552402
S021,outgroup,832.5712917199473
S021,outgroup,698.5975892356242
S021,outgroup,312.9063419627791
S021,outgroup,983.8400136346149
S021,outgroup,833.5814207781344
S021,outgroup,230.8660102987589
S021,outgroup,793.2376021457989
S021,outgroup,578.5029077969461
S021,outgroup,479.27870675434826
S022,ingroup,819.2152447862344
S022,ingroup,697.1494843172824
S022,ingroup,579.9336385635161
S022,ingroup,797.2768500300077
S022,ingroup,648.4833315819704
S022,ingroup,574.5330012537854
S022,ingroup,1051.585493480569
S022,ingroup,552.0269869786227
S022,ingroup,656.3085941997886
S022,ingroup,522.0049965485289
S022,ingroup,668.4525092310163
S022,ingroup,-23.84502814053451
S022,ingroup,725.0143901908343
S022,ingroup,677.1619145376989
S022,ingroup,1098.4858787207097
S022,ingroup,708.7409686455966
S022,ingroup,716.7517842959433
S022,ingroup,831.2996768327139
S022,ingroup,783.2319712522886
S022,ingroup,1069.1607725946035
S022,ingroup,798.2365723524609
S022,ingroup,776.3002271545097
S022,ingroup,462.3570256806512
S022,ingroup,969.5601334549639
S022,ingroup,875.5635670248982
S022,outgroup,628.5945843649545
S022,outgroup,812.6449793665066
S022,outgroup,858.2952107331307
S022,outgroup,890.6994322375149
S022,outgroup,711.8872695918169
S022,outgroup,912.5159987187376
S022,outgroup,657.1456924354404
S022,outgroup,891.1633145970998
S022,outgroup,688.7193529930391
S022,outgroup,587.1121565085527
S022,outgroup,1249.4985201827976
S022,outgroup,818.1855669518013
S022,outgroup,384.30835146493195
S022,outgroup,754.4769482303134
S022,outgroup,676.9401458213262
S022,outgroup,740.4128647897558
S022,outgroup,1021.6446706620036
S022,outgroup,77.5549651636843
S022,outgroup,798.8475083417142
S022,outgroup,795.5947757322889
S022,outgroup,503.0332898982657
S022,outgroup,872.4195205480114
S022,outgroup,1441.3233019454065
S022,outgroup,683.7572874953237
S022,outgroup,835.4306578677549
S023,ingroup,804.910639584092
S023,ingroup,269.97875762465344
S023,ingroup,546.3207307246996
S023,ingroup,674.3151042697009
S023,ingroup,639.6161910300152
S023,ingroup,319.4465873763341
S023,ingroup,613.2292890794432
S023,ingroup,204.7779438433297
S023,ingroup,927.1552485661607
S023,ingroup,608.2085722877075
S023,ingroup,805.433419995258
S023,ingroup,607.8933870603469
S023,ingroup,453.3616622791742
S023,ingroup,834.0116030927393
S023,ingroup,960.4519358716634
S023,ingroup,117.27396449176632
S023,ingroup,418.89008143099016
S023,ingroup,473.14402328905635
S023,ingroup,829.0055785881636
S023,ingroup,277.15451571675095
S023,ingroup,423.2003222601191
S023,ingroup,513.249772446309
S023,ingroup,467.82759047621863
S023,ingroup,438.0012873000671
S023,ingroup,389.06249658149824
S023,outgroup,908.1630216594324
S023,outgroup,376.01001316695937
S023,outgroup,758.1782408979633
S023,outgroup,360.90867205074636
S023,outgroup,1406.651717410513
S023,outgroup,836.0486815116392
S023,outgroup,496.05339662028837
S023,outgroup,439.82717831171146
S023,outgroup,552.2142337658158
S023,outgroup,707.1647493404856
S023,outgroup,626.7515764986061
S023,outgroup,392.73932151790547
S023,outgroup,432.62292834760603
S023,outgroup,825.640125070863
S023,outgroup,562.470711183322
S023,outgroup,475.98984404188354
S023,outgroup,844.1369016044795
S023,outgroup,365.0109159184467
S023,outgroup,505.1169299461451
S023,outgroup,810.8474070947618
S023,outgroup,679.2707107210281
S023,outgroup,755.9186325764148
S023,outgroup,969.871943858767
S023,outgroup,959.1185540342326
S023,outgroup,1019.243437120577
S024,ingroup,400.74564689677504
S024,ingroup,528.2592980511761
S024,ingroup,514.9214274518305
S024,ingroup,872.054053747432
S024,ingroup,819.3813722630713
S024,ingroup,927.8075616386992
S024,ingroup,499.9391429212994
S024,ingroup,409.23062959189275
S024,ingroup,580.676428618844
S024,ingroup,852.635975299421
S024,ingroup,551.6784997878152
S024,ingroup,881.8486117536208
S024,ingroup,605.6621422131914
S024,ingroup,1126.8131780796195
S024,ingroup,524.546138058953
S024,ingroup,402.3711295332598
S024,ingroup,1013.654245010423
S024,ingroup,931.2983003486828
S024,ingroup,353.32429764999404
S024,ingroup,498.21609890791296
S024,ingroup,676.7230527442234
S024,ingroup,848.2705995707872
S024,ingroup,801.8460991315324
S024,ingroup,601.7883727804342
S024,ingroup,455.21462352874386
S024,outgroup,719.2366901006358
S024,outgroup,414.18840742537884
S024,outgroup,647.2194818723846
S024,outgroup,774.4559536138986
S024,outgroup,791.8764985232402
S024,outgroup,607.665041340584
S024,outgroup,505.4719853855855
S024,outgroup,508.5826095260584
S024,outgroup,365.1534599648427
S024,outgroup,532.1102438512071
S024,outgroup,467.8617296581743
S024,outgroup,628.4040396124834
S024,outgroup,626.2670961276231
S024,outgroup,904.5454520840577
S024,outgroup,625.1729046349625
S024,outgroup,728.0370921754034
S024,outgroup,791.0432283802803
S024,outgroup,492.9971343820395
S024,outgroup,484.89708149279306
S024,outgroup,699.125500049225
S024,outgroup,1059.6393910437023
S024,outgroup,702.4868981884297
S024,outgroup,448.94168294366443
S024,outgroup,474.3455287242694
S024,outgroup,805.2031461683096
S025,ingroup,834.6303979414342
S025,ingroup,889.234400127739
S025,ingroup,712.4581665790108
S025,ingroup,1232.8172962639553
S025,ingroup,850.1414380488457
S025,ingroup,923.0455636939563
S025,ingroup,720.3174980955689
S025,ingroup,252.5261421150244
S025,ingroup,1114.172142891305
S025,ingroup,800.5990803498705
S025,ingroup,954.4977593141605
S025,ingroup,1129.5886971605817
S025,ingroup,1051.244097471627
S025,ingroup,1119.9942019465943
S025,ingroup,571.7800857676764
S025,ingroup,674.9758176149895
S025,ingroup,693.7263978025649
S025,ingroup,791.593058785854
S025,ingroup,766.0347735202834
S025,ingroup,532.9831130348138
S025,ingroup,716.7501464104471
S025,ingroup,565.6182713849665
S025,ingroup,507.0727107312832
S025,ingroup,680.0698193060418
S025,ingroup,453.3355997022361
S025,outgroup,935.4432130283019
S025,outgroup,1075.7958751825747
S025,outgroup,367.30310083409427
S025,outgroup,786.0144732882693
S025,outgroup,836.0381783812358
S025,outgroup,975.7590713250245
S025,outgroup,599.5600735321871
S025,outgroup,791.36479336771
S025,outgroup,624.0938869730879
S025,outgroup,858.7845098416448
S025,outgroup,762.7266610073976
S025,outgroup,531.2137870971188
S025,outgroup,488.49593070245226
S025,outgroup,848.3332238343223
S025,outgroup,806.2838266558327
S025,outgroup,449.74287015016756
S025,outgroup,930.8233450001571
S025,outgroup,838.7052759628086
S025,outgroup,854.9465644043163
S025,outgroup,630.3131570057851
S025,outgroup,597.7923191126536
S025,outgroup,228.03577024432212
S025,outgroup,833.063051587019
S025,outgroup,611.2040215023715
S025,outgroup,570.8356232726992
S026,ingroup,842.0725532503618
S026,ingroup,817.8916419227781
S026,ingroup,569.5598324464812
S026,ingroup,749.6328648841969
S026,ingroup,368.6667070194869
S026,ingroup,767.1933337628835
S026,ingroup,236.95335665815674
S026,ingroup,866.2300764199298
S026,ingroup,1065.3418122674955
S026,ingroup,427.3540576840692
S026,ingroup,578.9383196666929
S026,ingroup,609.1755385270191
S026,ingroup,884.2979626247455
S026,ingroup,952.3157699702086
S026,ingroup,1124.0060886381218
S026,ingroup,713.6981682182465
S026,ingroup,926.367120172518
S026,ingroup,531.444120035342
S026,ingroup,610.2476978795131
S026,ingroup,709.3735201621142
S026,ingroup,510.3706683792166
S026,ingroup,807.414355498309
S026,ingroup,612.0556686386931
S026,ingroup,751.7346600336087
S026,ingroup,719.5583988239322
S026,outgroup,869.6386250017911
S026,outgroup,763.1239783002603
S026,outgroup,894.7417798878777
S026,outgroup,788.2738980838836
S026,outgroup,806.2630887106209
S026,outgroup,722.0939621600837
S026,outgroup,867.799404339208
S026,outgroup,722.6572751846131
S026,outgroup,708.4656774188707
S026,outgroup,494.49575825408795
S026,outgroup,651.3169427556609
S026,outgroup,695.1946512674015
S026,outgroup,655.3895018224972
S026,outgroup,745.821706197547
S026,outgroup,570.1633095525241
S026,outgroup,544.0203026870664
S026,outgroup,721.387537713857
S026,outgroup,758.8116970557503
S026,outgroup,794.527606654601
S026,outgroup,562.0698903523746
S026,outgroup,475.5133031248398
S026,outgroup,586.1584454026989
S026,outgroup,436.7282081621062
S026,outgroup,666.8336095241891
S026,outgroup,934.857244520193
S027,ingroup,770.1242415058575
S027,ingroup,816.5332359614981
S027,ingroup,761.6143152770301
S027,ingroup,236.0848891815403
S027,ingroup,619.7660960557699
S027,ingroup,371.9128003537835
S027,ingroup,471.20405255127986
S027,ingroup,470.9113844640524
S027,ingroup,816.1940511450028
S027,ingroup,133.72671176144718
S027,ingroup,591.9668259694703
S027,ingroup,371.6577966893217
S027,ingroup,517.5805965749472
S027,ingroup,447.6321708892118
S027,ingroup,951.6462480006868
S027,ingroup,-64.21417974693156
S027,ingroup,365.69725979027226
S027,ingroup,298.9907602179304
S027,ingroup,792.7150408277695
S027,ingroup,96.90996315612301
S027,ingroup,475.4743821299496
S027,ingroup,582.7091183949709
S027,ingroup,421.8514089949672
S027,ingroup,585.2868950868598
S027,ingroup,272.05383431570397
S027,outgroup,200.80653286121452
S027,outgroup,1050.1308743235156
S027,outgroup,297.02550085470665
S027,outgroup,695.006175251164
S027,outgroup,741.7115737327679
S027,outgroup,904.8939378183945
S027,outgroup,656.273201607945
S027,outgroup,857.8900748774506
S027,outgroup,1022.6395023610417
S027,outgroup,578.8053541561458
S027,outgroup,242.74932106516127
S027,outgroup,-2.932743772582228
S027,outgroup,483.16435498641044
S027,outgroup,393.136207726387
S027,outgroup,859.023538206165
S027,outgroup,877.6124312910895
S027,outgroup,647.1583236665692
S027,outgroup,339.554158786908
S027,outgroup,792.3817712383866
S027,outgroup,710.2541054672646
S027,outgroup,738.0306565231047
S027,outgroup,224.0502081307127
S027,outgroup,260.16390332610973
S027,outgroup,942.6321199724116
S027,outgroup,556.9818065561536
S028,ingroup,612.5049069342972
S028,ingroup,769.0584273424281
S028,ingroup,599.3387730147473
S028,ingroup,873.9974479819302
S028,ingroup,263.7604025813555
S028,ingroup,959.3052103069153
S028,ingroup,434.2355144696069
S028,ingroup,906.6553812353156
S028,ingroup,1090.8536724011624
S028,ingroup,633.3263822035924
S028,ingroup,650.1871146128926
S028,ingroup,385.5227933219485
S028,ingroup,386.06349374992135
S028,ingroup,708.8476970499207
S028,ingroup,337.9724151162329
S028,ingroup,869.5200581483839
S028,ingroup,714.5968929798191
S028,ingroup,1121.9588446573257
S028,ingroup,800.0637078887222
S028,ingroup,541.30892347551
S028,ingroup,575.983816704331
S028,ingroup,732.5376045409555
S028,ingroup,621.0658359025089
S028,ingroup,1140.365744241432
S028,ingroup,993.631895546413
S028,outgroup,835.2371581847382
S028,outgroup,1153.2771440957579
S028,outgroup,851.7774257031417
S028,outgroup,1187.5357677131192
S028,outgroup,1083.3724924389642
S028,outgroup,1133.9799624293385
S028,outgroup,893.4522906624932
S028,outgroup,876.8519901794024
S028,outgroup,770.0735093957696
S028,outgroup,784.6647998833733
S028,outgroup,646.0210300465617
S028,outgroup,897.4037496293834
S028,outgroup,609.2774324679206
S028,outgroup,612.2461931710704
S028,outgroup,880.8402166611901
S028,outgroup,768.3048072812903
S028,outgroup,1049.6661733723768
S028,outgroup,1148.32399613962
S028,outgroup,416.90598192644217
S028,outgroup,1110.998981361301
S028,outgroup,553.7611936420311
S028,outgroup,964.6313285906515
S028,outgroup,650.8719714929344
S028,outgroup,948.916704599199
S028,outgroup,775.6451024186957
S029,ingroup,835.92185529421
S029,ingroup,862.3397597509892
S029,ingroup,806.7117596429239
S029,ingroup,1091.356419682366
S029,ingroup,406.211985401742
S029,ingroup,864.3741963869742
S029,ingroup,1060.278670662837
S029,ingroup,421.83762949358197
S029,ingroup,694.6677358548742
S029,ingroup,1117.998155606179
S029,ingroup,1078.4762298814176
S029,ingroup,701.0937454407743
S029,ingroup,688.4921635793489
S029,ingroup,991.7501964327959
S029,ingroup,958.1125292667207
S029,ingroup,942.6872566572565
S029,ingroup,841.2298624141306
S029,ingroup,611.3330902955395
S029,ingroup,711.5685578055288
S029,ingroup,920.6001217003941
S029,ingroup,518.0037689536543
S029,ingroup,853.4222393108232
S029,ingroup,832.4838838472837
S029,ingroup,979.92699443374
S029,ingroup,678.5748305814719
S029,outgroup,443.87911690376626
S029,outgroup,803.2560984353829
S029,outgroup,735.8108323411672
S029,outgroup,730.10671619609775
S029,outgroup,680.945491578528
S029,outgroup,1029.3616637335738
S029,outgroup,983.8346411303017
S029,outgroup,875.5190875550893
S029,outgroup,1042.661632524702
S029,outgroup,997.1978420977938
S029,outgroup,1190.2567808149809
S029,outgroup,853.5460352183657
S029,outgroup,850.608494991863
S029,outgroup,971.0994907378533
S029,outgroup,1003.8799059089165
S029,outgroup,905.1018029574911
S029,outgroup,872.0756247840147
S029,outgroup,746.9320835496998
S029,outgroup,653.067118529856
S029,outgroup,1079.48539682597
S029,outgroup,866.4515394824434
S029,outgroup,966.6623398138366
S029,outgroup,936.3645909281262
S029,outgroup,735.75761208336
S029,outgroup,625.3493892020002
S030,ingroup,721.6573034140198
S030,ingroup,767.9033814103526
S030,ingroup,613.8694878229537
S030,ingroup,487.7073665023419
S030,ingroup,664.0818499186233
S030,ingroup,572.3974908366239
S030,ingroup,487.17455388613536
S030,ingroup,518.5055949387354
S030,ingroup,932.2117509056144
S030,ingroup,890.4405232411523
S030,ingroup,738.7715953643132
S030,ingroup,1050.2479000476408
S030,ingroup,1165.3534522335626
S030,ingroup,1055.1592260350603
S030,ingroup,618.8190152631653
S030,ingroup,329.99055855920665
S030,ingroup,869.6040651138927
S030,ingroup,640.0037866296018
S030,ingroup,935.4102329297177
S030,ingroup,740.8064177618887
S030,ingroup,715.3436422236443
S030,ingroup,756.9729777386759
S030,ingroup,840.3385091681639
S030,ingroup,1207.1327824747696
S030,ingroup,478.92203798978693
S030,outgroup,921.3132687702657
S030,outgroup,715.2270789882332
S030,outgroup,747.2437529156292
S030,outgroup,636.1149558602353
S030,outgroup,1174.2939009423944
S030,outgroup,978.4713240237259
S030,outgroup,597.6573780149253
S030,outgroup,671.7224566941784
S030,outgroup,764.9647120360106
S030,outgroup,628.7407097415572
S030,outgroup,562.8719296802662
S030,outgroup,843.2765746547992
S030,outgroup,765.8612988699094
S030,outgroup,928.8249992299554
S030,outgroup,766.4270192229438
S030,outgroup,532.9248592265474
S030,outgroup,861.5061248405475
S030,outgroup,484.7575640139685
S030,outgroup,795.2555887094464
S030,outgroup,1342.55544118717
S030,outgroup,403.79727495711717
S030,outgroup,919.3834906553465
S030,outgroup,892.7405685571356
S030,outgroup,899.8643380455554
S030,outgroup,635.7245632669967
S031,ingroup,1199.0997483656247
S031,ingroup,1032.3605086094924
S031,ingroup,1176.0876547988414
S031,ingroup,1226.8247243696649
S031,ingroup,830.4664402844903
S031,ingroup,1091.2032657921582
S031,ingroup,667.1226637877405
S031,ingroup,777.2139522210952
S031,ingroup,1204.9133755624314
S031,ingroup,873.4702430908767
S031,ingroup,1183.0785737480408
S031,ingroup,1117.7324347941762
S031,ingroup,1117.7138241480225
S031,ingroup,1423.0403957977849
S031,ingroup,981.664263663426
S031,ingroup,842.310752573839
S031,ingroup,1030.813762498927
S031,ingroup,719.8978181447312
S031,ingroup,1072.1093128276684
S031,ingroup,1060.4220298848868
S031,ingroup,903.9970411705615
S031,ingroup,1262.972352173298
S031,ingroup,550.0510330094687
S031,ingroup,1277.1752912612262
S031,ingroup,996.7494486178751
S031,outgroup,1426.90500914168
S031,outgroup,1026.535621487838
S031,outgroup,1206.4686825424328
S031,outgroup,824.2147915988053
S031,outgroup,1148.5805364163648
S031,outgroup,1661.5401082603512
S031,outgroup,912.7468288587002
S031,outgroup,1204.4320328761492
S031,outgroup,983.1372457553385
S031,outgroup,856.4243252899098
S031,outgroup,1451.5239886464583
S031,outgroup,1273.531936920251
S031,outgroup,1032.601160350562
S031,outgroup,1226.6342634151108
S031,outgroup,1150.4269449931548
S031,outgroup,958.103657608017
S031,outgroup,1387.414022436133
S031,outgroup,1024.763955793312
S031,outgroup,707.0395373366844
S031,outgroup,1054.597674634056
S031,outgroup,809.9524549738102
S031,outgroup,1187.1662233156364
S031,outgroup,1079.4215463919127
S031,outgroup,1085.2639818467253
S031,outgroup,1201.7523135337974
S032,ingroup,696.0006429964654
S032,ingroup,824.444250865038
S032,ingroup,1051.6446267186593
S032,ingroup,1031.4231987994006
S032,ingroup,889.1106193115488
S032,ingroup,795.3190207857104
S032,ingroup,936.6329460111967
S032,ingroup,385.81786021137015
S032,ingroup,1106.233286920042
S032,ingroup,918.0092490384127
S032,ingroup,835.1617525561329
S032,ingroup,1115.0363371334738
S032,ingroup,754.058729198048
S032,ingroup,1036.1866870490232
S032,ingroup,953.3692315430592
S032,ingroup,747.291741067134
S032,ingroup,935.4002146990061
S032,ingroup,779.7564051416829
S032,ingroup,846.1389205599062
S032,ingroup,711.6611178140862
S032,ingroup,595.4981069260596
S032,ingroup,729.6440983026934
S032,ingroup,477.98110930524683
S032,ingroup,1047.018687303797
S032,ingroup,493.16327574685596
S032,outgroup,927.9301418306461
S032,outgroup,839.7884533860258
S032,outgroup,832.0683147426556
S032,outgroup,761.4446721556214
S032,outgroup,1046.4631051990405
S032,outgroup,1240.5551990681179
S032,outgroup,1029.4962189115145
S032,outgroup,1045.838705893425
S032,outgroup,846.5245468260244
S032,outgroup,871.5484428301097
S032,outgroup,493.8246693282182
S032,outgroup,513.9969770466346
S032,outgroup,575.8626818627562
S032,outgroup,702.2824412442774
S032,outgroup,786.20971559401
S032,outgroup,882.8600551995006
S032,outgroup,653.6187150244111
S032,outgroup,1115.4829582428965
S032,outgroup,357.2747394247464
S032,outgroup,1059.8919779433209
S032,outgroup,979.005465589647
S032,outgroup,541.8543867745755
S032,outgroup,1212.9222004740952
S032,outgroup,720.8477063478795
S032,outgroup,1060.3622994274758
S033,ingroup,870.925513683515
S033,ingroup,765.8658638315704
S033,ingroup,669.9990495849936
S033,ingroup,541.4405848229401
S033,ingroup,518.1791434469965
S033,ingroup,455.0301892427352
S033,ingroup,617.9118141233189
S033,ingroup,309.0242114057379
S033,ingroup,597.9195622587251
S033,ingroup,809.4878303060115
S033,ingroup,856.4138679395799
S033,ingroup,633.7993406380982
S033,ingroup,599.488986972874
S033,ingroup,685.2317050918568
S033,ingroup,639.4444258033678
S033,ingroup,490.90134949475646
S033,ingroup,799.6156449286698
S033,ingroup,653.4911316824658
S033,ingroup,406.1590467266485
S033,ingroup,1053.792943672598
S033,ingroup,448.081988050362
S033,ingroup,962.0293982373493
S033,ingroup,502.6001306327259
S033,ingroup,1037.5855869333418
S033,ingroup,828.5248716032013
S033,outgroup,935.7359795237817
S033,outgroup,888.8390606110062
S033,outgroup,488.7556304846967
S033,outgroup,1010.0968972571859
S033,outgroup,1163.346227722358
S033,outgroup,944.2365533271072
S033,outgroup,847.3745021548591
S033,outgroup,547.8474318038247
S033,outgroup,960.5834027090739
S033,outgroup,916.7236915996075
S033,outgroup,705.0465751493816
S033,outgroup,210.93252857944123
S033,outgroup,683.6955767963913
S033,outgroup,487.31822545987256
S033,outgroup,957.7236693093122
S033,outgroup,855.7845411952829
S033,outgroup,978.390132503271
S033,outgroup,635.7313130268492
S033,outgroup,811.5042570520626
S033,outgroup,447.34828461779034
S033,outgroup,727.3856118375867
S033,outgroup,764.2504133226543
S033,outgroup,629.0401453602517
S033,outgroup,908.6023019675271
S033,outgroup,606.4231052867506
S034,ingroup,1067.8685567461064
S034,ingroup,576.5891584088024
S034,ingroup,996.49097485281
S034,ingroup,957.7464582359016
S034,ingroup,1143.2369466758973
S034,ingroup,976.995225130146
S034,ingroup,965.308676924355
S034,ingroup,788.0081871300033
S034,ingroup,1251.5554941495113
S034,ingroup,1050.471737058531
S034,ingroup,1061.1580562504128
S034,ingroup,773.4742532951353
S034,ingroup,1350.5732441193227
S034,ingroup,1112.1535372693409
S034,ingroup,1123.2094684942883
S034,ingroup,864.7414396382633
S034,ingroup,948.5008300854065
S034,ingroup,1222.7780144566063
S034,ingroup,853.8810767082691
S034,ingroup,758.4290589820944
S034,ingroup,1286.557166026053
S034,ingroup,733.7736862927817
S034,ingroup,637.1204544723756
S034,ingroup,966.3055646077383
S034,ingroup,825.6800083576749
S034,outgroup,1345.012883879937
S034,outgroup,738.2703259297832
S034,outgroup,988.0058889623959
S034,outgroup,1123.9830608555192
S034,outgroup,1285.8922492388795
S034,outgroup,946.4854666070436
S034,outgroup,876.286319469322
S034,outgroup,691.1377389311803
S034,outgroup,1032.3286614939707
S034,outgroup,1107.7886302191137
S034,outgroup,997.3679455637993
S034,outgroup,805.3118746060977
S034,outgroup,612.4866412380784
S034,outgroup,879.5848165201395
S034,outgroup,1032.7202824904487
S034,outgroup,349.57865874873346
S034,outgroup,1271.1606868708518
S034,outgroup,758.8399167569447
S034,outgroup,1007.3762486733943
S034,outgroup,1162.624263500721
S034,outgroup,692.4426190396565
S034,outgroup,269.82577699683236
S034,outgroup,1164.697640402353
S034,outgroup,1118.2685050876316
S034,outgroup,530.4653345139448
S035,ingroup,653.4949150131895
S035,ingroup,994.0697819924785
S035,ingroup,1303.8332141017295
S035,ingroup,909.2195015613842
S035,ingroup,897.3576207873031
S035,ingroup,739.5999034983583
S035,ingroup,1228.8965685831033
S035,ingroup,687.6288838903178
S035,ingroup,705.3550943282805
S035,ingroup,961.174628534946
S035,ingroup,872.75968499639
S035,ingroup,1124.5742511125568
S035,ingroup,855.1801033223132
S035,ingroup,879.5776130300811
S035,ingroup,804.7388761548962
S035,ingroup,705.8898861167772
S035,ingroup,657.3819609101437
S035,ingroup,637.3359985286094
S035,ingroup,1338.7337023667674
S035,ingroup,970.5418271912667
S035,ingroup,621.6794477136344
S035,ingroup,1018.8824203538475
S035,ingroup,445.4740464815471
S035,ingroup,1037.209665874074
S035,ingroup,741.9213319974025
S035,outgroup,700.1821971662264
S035,outgroup,986.165757965358
S035,outgroup,698.8985199058095
S035,outgroup,1161.6845958278786
S035,outgroup,1534.8125408997976
S035,outgroup,1323.6888730724334
S035,outgroup,778.6004536306252
S035,outgroup,1107.326278786406
S035,outgroup,743.251127287411
S035,outgroup,700.3457009742968
S035,outgroup,1373.3968668264233
S035,outgroup,753.2002935245287
S035,outgroup,1009.0598753727791
S035,outgroup,1154.9450917180293
S035,outgroup,1034.1716316351742
S035,outgroup,528.1019799407804
